"","Timestamp","y_n","station","wetland"
"160",2018-05-11,0.606552829930556,"KW-1W","QB"
"161",2018-05-12,0.600377327715278,"KW-1W","QB"
"162",2018-05-13,0.591403614680556,"KW-1W","QB"
"163",2018-05-14,0.621150227951389,"KW-1W","QB"
"164",2018-05-15,0.626406388854167,"KW-1W","QB"
"165",2018-05-16,0.6214171963125,"KW-1W","QB"
"166",2018-05-17,0.651845039194445,"KW-1W","QB"
"167",2018-05-18,0.661446930435185,"KW-1W","QB"
"168",2018-05-19,0.699199643960648,"KW-1W","QB"
"169",2018-05-20,0.715978522840278,"KW-1W","QB"
"170",2018-05-21,0.719547542840278,"KW-1W","QB"
"171",2018-05-22,0.698735517930556,"KW-1W","QB"
"172",2018-05-23,0.68390531925,"KW-1W","QB"
"173",2018-05-24,0.683727222319445,"KW-1W","QB"
"174",2018-05-25,0.672738677111111,"KW-1W","QB"
"175",2018-05-26,0.662023119444445,"KW-1W","QB"
"176",2018-05-27,0.652842629854167,"KW-1W","QB"
"177",2018-05-28,0.645553756270834,"KW-1W","QB"
"178",2018-05-29,0.647102515032408,"KW-1W","QB"
"179",2018-05-30,0.644748661365741,"KW-1W","QB"
"180",2018-05-31,0.640758652796297,"KW-1W","QB"
"181",2018-06-01,0.636118867784722,"KW-1W","QB"
"182",2018-06-02,0.634016580458334,"KW-1W","QB"
"183",2018-06-03,0.628055644326389,"KW-1W","QB"
"184",2018-06-04,0.625453587979167,"KW-1W","QB"
"185",2018-06-05,0.630251937090278,"KW-1W","QB"
"186",2018-06-06,0.623204774914352,"KW-1W","QB"
"187",2018-06-07,0.615069380300926,"KW-1W","QB"
"188",2018-06-08,0.607098805013889,"KW-1W","QB"
"189",2018-06-09,0.598538645090278,"KW-1W","QB"
"190",2018-06-10,0.595401058708334,"KW-1W","QB"
"191",2018-06-11,0.616613182090278,"KW-1W","QB"
"192",2018-06-12,0.638863083013889,"KW-1W","QB"
"193",2018-06-13,0.645127279625,"KW-1W","QB"
"194",2018-06-14,0.638627095729167,"KW-1W","QB"
"195",2018-06-15,0.631077627034722,"KW-1W","QB"
"196",2018-06-16,0.620803239895834,"KW-1W","QB"
"197",2018-06-17,0.6105380585625,"KW-1W","QB"
"198",2018-06-18,0.599875080208334,"KW-1W","QB"
"199",2018-06-19,0.589837388493056,"KW-1W","QB"
"200",2018-06-20,0.579803768576389,"KW-1W","QB"
"201",2018-06-21,0.569885044194445,"KW-1W","QB"
"202",2018-06-22,0.561899538979167,"KW-1W","QB"
"203",2018-06-23,0.557274565872685,"KW-1W","QB"
"204",2018-06-24,0.565105401752315,"KW-1W","QB"
"205",2018-06-25,0.560617453520834,"KW-1W","QB"
"206",2018-06-26,0.568226936986111,"KW-1W","QB"
"207",2018-06-27,0.558035579131945,"KW-1W","QB"
"208",2018-06-28,0.546726247006945,"KW-1W","QB"
"209",2018-06-29,0.537754481354167,"KW-1W","QB"
"210",2018-06-30,0.527174532284723,"KW-1W","QB"
"211",2018-07-01,0.512973893,"KW-1W","QB"
"212",2018-07-02,0.496564343638889,"KW-1W","QB"
"213",2018-07-03,0.481753264708334,"KW-1W","QB"
"214",2018-07-04,0.467614976733797,"KW-1W","QB"
"215",2018-07-05,0.452120602787037,"KW-1W","QB"
"216",2018-07-06,0.434986710277778,"KW-1W","QB"
"217",2018-07-07,0.418288323185186,"KW-1W","QB"
"218",2018-07-08,0.401729970557871,"KW-1W","QB"
"219",2018-07-09,0.382193427363467,"KW-1W","QB"
"220",2018-07-10,0.360536564277019,"KW-1W","QB"
"221",2018-07-11,0.33817847026007,"KW-1W","QB"
"222",2018-07-12,0.312708986505907,"KW-1W","QB"
"223",2018-07-13,0.286568962128838,"KW-1W","QB"
"224",2018-07-14,0.262003666018846,"KW-1W","QB"
"225",2018-07-15,0.23553366201691,"KW-1W","QB"
"226",2018-07-16,0.209061394015716,"KW-1W","QB"
"227",2018-07-17,0.188558966436327,"KW-1W","QB"
"228",2018-07-18,0.166408326624551,"KW-1W","QB"
"229",2018-07-19,0.197829250107315,"KW-1W","QB"
"230",2018-07-20,0.168539563904521,"KW-1W","QB"
"231",2018-07-21,0.138677979497818,"KW-1W","QB"
"232",2018-07-22,0.160637191811625,"KW-1W","QB"
"233",2018-07-23,0.332674479037124,"KW-1W","QB"
"234",2018-07-24,0.325267008502688,"KW-1W","QB"
"235",2018-07-25,0.387629874229923,"KW-1W","QB"
"236",2018-07-26,0.461156809078704,"KW-1W","QB"
"237",2018-07-27,0.483543321796297,"KW-1W","QB"
"238",2018-07-28,0.478541854847223,"KW-1W","QB"
"239",2018-07-29,0.471239172555556,"KW-1W","QB"
"240",2018-07-30,0.461721608854167,"KW-1W","QB"
"241",2018-07-31,0.45456840287963,"KW-1W","QB"
"242",2018-08-01,0.450589960578704,"KW-1W","QB"
"243",2018-08-02,0.460531581451389,"KW-1W","QB"
"244",2018-08-03,0.459567450354167,"KW-1W","QB"
"245",2018-08-04,0.451281871284723,"KW-1W","QB"
"246",2018-08-05,0.450860351611111,"KW-1W","QB"
"247",2018-08-06,0.440175066881945,"KW-1W","QB"
"248",2018-08-07,0.428392343909722,"KW-1W","QB"
"249",2018-08-08,0.415880414916667,"KW-1W","QB"
"250",2018-08-09,0.402866415451389,"KW-1W","QB"
"251",2018-08-10,0.387150767673169,"KW-1W","QB"
"252",2018-08-11,0.370898536994592,"KW-1W","QB"
"253",2018-08-12,0.351725630876997,"KW-1W","QB"
"254",2018-08-13,0.411934133923611,"KW-1W","QB"
"255",2018-08-14,0.422625791902778,"KW-1W","QB"
"256",2018-08-15,0.415318860777778,"KW-1W","QB"
"257",2018-08-16,0.401772871972222,"KW-1W","QB"
"258",2018-08-17,0.384866266064743,"KW-1W","QB"
"259",2018-08-18,0.368877635803109,"KW-1W","QB"
"260",2018-08-19,0.351682909750809,"KW-1W","QB"
"261",2018-08-20,0.336690214071309,"KW-1W","QB"
"262",2018-08-21,0.324246657182293,"KW-1W","QB"
"263",2018-08-22,0.311698427154186,"KW-1W","QB"
"264",2018-08-23,0.321403294408577,"KW-1W","QB"
"265",2018-08-24,0.311013868761923,"KW-1W","QB"
"266",2018-08-25,0.290677007759798,"KW-1W","QB"
"267",2018-08-26,0.271291886180603,"KW-1W","QB"
"268",2018-08-27,0.252483996691063,"KW-1W","QB"
"269",2018-08-28,0.231498378514466,"KW-1W","QB"
"270",2018-08-29,0.210210252462265,"KW-1W","QB"
"271",2018-08-30,0.187024006004001,"KW-1W","QB"
"272",2018-08-31,0.162905350852326,"KW-1W","QB"
"273",2018-09-01,0.141263860672621,"KW-1W","QB"
"274",2018-09-02,0.126786745806896,"KW-1W","QB"
"275",2018-09-03,0.110594769878234,"KW-1W","QB"
"276",2018-09-04,0.0914900131156114,"KW-1W","QB"
"277",2018-09-05,0.0707489229552759,"KW-1W","QB"
"278",2018-09-06,0.0476201706221191,"KW-1W","QB"
"279",2018-09-07,0.0216298975370941,"KW-1W","QB"
"280",2018-09-08,-0.00460711721485962,"KW-1W","QB"
"281",2018-09-09,-0.003809176063788,"KW-1W","QB"
"282",2018-09-10,0.0844157248494506,"KW-1W","QB"
"283",2018-09-11,0.214356752670865,"KW-1W","QB"
"284",2018-09-12,0.232374625421615,"KW-1W","QB"
"285",2018-09-13,0.300731747763836,"KW-1W","QB"
"286",2018-09-14,0.295639064100973,"KW-1W","QB"
"287",2018-09-15,0.293289407268268,"KW-1W","QB"
"288",2018-09-16,0.288831688993395,"KW-1W","QB"
"289",2018-09-17,0.278948681864578,"KW-1W","QB"
"290",2018-09-18,0.266636125506038,"KW-1W","QB"
"291",2018-09-19,0.260979022772218,"KW-1W","QB"
"292",2018-09-20,0.258710460206968,"KW-1W","QB"
"293",2018-09-21,0.245683785125105,"KW-1W","QB"
"294",2018-09-22,0.232204860871729,"KW-1W","QB"
"295",2018-09-23,0.222857471706803,"KW-1W","QB"
"296",2018-09-24,0.225600595808501,"KW-1W","QB"
"297",2018-09-25,0.329039755071074,"KW-1W","QB"
"298",2018-09-26,0.34314606605977,"KW-1W","QB"
"299",2018-09-27,0.339373019231252,"KW-1W","QB"
"300",2018-09-28,0.33762313362362,"KW-1W","QB"
"301",2018-09-29,0.342490540388334,"KW-1W","QB"
"302",2018-09-30,0.341718416947433,"KW-1W","QB"
"303",2018-10-01,0.332920639999551,"KW-1W","QB"
"304",2018-10-02,0.322831245965026,"KW-1W","QB"
"305",2018-10-03,0.312427347679774,"KW-1W","QB"
"306",2018-10-04,0.30375835745542,"KW-1W","QB"
"307",2018-10-05,0.293255854194875,"KW-1W","QB"
"308",2018-10-06,0.285464481835829,"KW-1W","QB"
"309",2018-10-07,0.278113933075959,"KW-1W","QB"
"310",2018-10-08,0.270622150046248,"KW-1W","QB"
"311",2018-10-09,0.260384568479733,"KW-1W","QB"
"312",2018-10-10,0.251367449363973,"KW-1W","QB"
"313",2018-10-11,0.237106331714646,"KW-1W","QB"
"314",2018-10-12,0.256492928684934,"KW-1W","QB"
"315",2018-10-13,0.443989279972222,"KW-1W","QB"
"316",2018-10-14,0.484622466451389,"KW-1W","QB"
"317",2018-10-15,0.487475558034722,"KW-1W","QB"
"318",2018-10-16,0.488605216597223,"KW-1W","QB"
"319",2018-10-17,0.491582055451389,"KW-1W","QB"
"320",2018-10-18,0.487741641222222,"KW-1W","QB"
"321",2018-10-19,0.483069517868056,"KW-1W","QB"
"322",2018-10-20,0.478425543034722,"KW-1W","QB"
"323",2018-10-21,0.479070303493056,"KW-1W","QB"
"324",2018-10-22,0.476548620909722,"KW-1W","QB"
"325",2018-10-23,0.471521719972222,"KW-1W","QB"
"326",2018-10-24,0.468370147847222,"KW-1W","QB"
"327",2018-10-25,0.463747417180556,"KW-1W","QB"
"328",2018-10-26,0.458739635993056,"KW-1W","QB"
"329",2018-10-27,0.455792538972223,"KW-1W","QB"
"330",2018-10-28,0.495433091763889,"KW-1W","QB"
"331",2018-10-29,0.512963246993056,"KW-1W","QB"
"332",2018-10-30,0.512246787472222,"KW-1W","QB"
"333",2018-10-31,0.509292786097222,"KW-1W","QB"
"334",2018-11-01,0.506159271513889,"KW-1W","QB"
"335",2018-11-02,0.502717185409723,"KW-1W","QB"
"336",2018-11-03,0.499540120284722,"KW-1W","QB"
"337",2018-11-04,0.513914985659722,"KW-1W","QB"
"338",2018-11-05,0.517181807388889,"KW-1W","QB"
"339",2018-11-06,0.528969133263889,"KW-1W","QB"
"340",2018-11-07,0.581408765368056,"KW-1W","QB"
"341",2018-11-08,0.595030525034722,"KW-1W","QB"
"342",2018-11-09,0.596305175034722,"KW-1W","QB"
"343",2018-11-10,0.597868745701389,"KW-1W","QB"
"344",2018-11-11,0.620382251326389,"KW-1W","QB"
"345",2018-11-12,0.618724144118056,"KW-1W","QB"
"346",2018-11-13,0.618309351763889,"KW-1W","QB"
"347",2018-11-14,0.646037238097222,"KW-1W","QB"
"348",2018-11-15,0.659365828263889,"KW-1W","QB"
"349",2018-11-16,0.660666502368056,"KW-1W","QB"
"350",2018-11-17,0.696435305784722,"KW-1W","QB"
"351",2018-11-18,0.695021506493056,"KW-1W","QB"
"352",2018-11-19,0.687952510034722,"KW-1W","QB"
"353",2018-11-20,0.680810752305556,"KW-1W","QB"
"354",2018-11-21,0.677262445368056,"KW-1W","QB"
"355",2018-11-22,0.671689569347223,"KW-1W","QB"
"356",2018-11-23,0.666800224388889,"KW-1W","QB"
"357",2018-11-24,0.663205180284722,"KW-1W","QB"
"358",2018-11-25,0.661081825826389,"KW-1W","QB"
"359",2018-11-26,0.715113177118056,"KW-1W","QB"
"360",2018-11-27,0.712521388784723,"KW-1W","QB"
"361",2018-11-28,0.718160121722223,"KW-1W","QB"
"362",2018-11-29,0.708893416222222,"KW-1W","QB"
"363",2018-11-30,0.700723971930556,"KW-1W","QB"
"364",2018-12-01,0.693790938138889,"KW-1W","QB"
"365",2018-12-02,0.689231408868056,"KW-1W","QB"
"366",2018-12-03,0.689753484263889,"KW-1W","QB"
"367",2018-12-04,0.691639966263889,"KW-1W","QB"
"368",2018-12-05,0.686061248097222,"KW-1W","QB"
"369",2018-12-06,0.681714160493056,"KW-1W","QB"
"370",2018-12-07,0.678382544055556,"KW-1W","QB"
"371",2018-12-08,0.675628768951389,"KW-1W","QB"
"372",2018-12-09,0.671792072451389,"KW-1W","QB"
"373",2018-12-10,0.669261361097223,"KW-1W","QB"
"374",2018-12-11,0.667733374409723,"KW-1W","QB"
"375",2018-12-12,0.664740602430556,"KW-1W","QB"
"376",2018-12-13,0.662933254951389,"KW-1W","QB"
"377",2018-12-14,0.660643664888889,"KW-1W","QB"
"378",2018-12-15,0.659004146326389,"KW-1W","QB"
"379",2018-12-16,0.675163521701389,"KW-1W","QB"
"380",2018-12-17,0.716564153701389,"KW-1W","QB"
"381",2018-12-18,0.724982154743056,"KW-1W","QB"
"382",2018-12-19,0.715096181784723,"KW-1W","QB"
"383",2018-12-20,0.707245931097222,"KW-1W","QB"
"384",2018-12-21,0.703019935243056,"KW-1W","QB"
"385",2018-12-22,0.729457238451389,"KW-1W","QB"
"386",2018-12-23,0.733356605243056,"KW-1W","QB"
"387",2018-12-24,0.721354713284723,"KW-1W","QB"
"388",2018-12-25,0.714331922888889,"KW-1W","QB"
"389",2018-12-26,0.708785602076389,"KW-1W","QB"
"390",2018-12-27,0.705395033076389,"KW-1W","QB"
"391",2018-12-28,0.702630104784723,"KW-1W","QB"
"392",2018-12-29,0.715742535555556,"KW-1W","QB"
"393",2018-12-30,0.748186095784723,"KW-1W","QB"
"394",2018-12-31,0.726270082347222,"KW-1W","QB"
"395",2019-01-01,0.712218128305556,"KW-1W","QB"
"396",2019-01-02,0.714944817097223,"KW-1W","QB"
"397",2019-01-03,0.705826289659722,"KW-1W","QB"
"398",2019-01-04,0.699404178076389,"KW-1W","QB"
"399",2019-01-05,0.694570599055556,"KW-1W","QB"
"400",2019-01-06,0.693439878284722,"KW-1W","QB"
"401",2019-01-07,0.690853400993056,"KW-1W","QB"
"402",2019-01-08,0.687622694347222,"KW-1W","QB"
"403",2019-01-09,0.684634702305556,"KW-1W","QB"
"404",2019-01-10,0.684406858618056,"KW-1W","QB"
"405",2019-01-11,0.681404526763889,"KW-1W","QB"
"406",2019-01-12,0.677887023868056,"KW-1W","QB"
"407",2019-01-13,0.674789624368056,"KW-1W","QB"
"408",2019-01-14,0.676754709784723,"KW-1W","QB"
"409",2019-01-15,0.679110687868056,"KW-1W","QB"
"410",2019-01-16,0.676543330326389,"KW-1W","QB"
"411",2019-01-17,0.673530376388889,"KW-1W","QB"
"412",2019-01-18,0.673149574701389,"KW-1W","QB"
"413",2019-01-19,0.673870283055556,"KW-1W","QB"
"414",2019-01-20,0.674664814888889,"KW-1W","QB"
"415",2019-01-21,0.685291678159723,"KW-1W","QB"
"416",2019-01-22,0.689809250201389,"KW-1W","QB"
"417",2019-01-23,0.685453664930556,"KW-1W","QB"
"418",2019-01-24,0.682489572576389,"KW-1W","QB"
"419",2019-01-25,0.690724342680556,"KW-1W","QB"
"420",2019-01-26,0.708532796493056,"KW-1W","QB"
"421",2019-01-27,0.702430940722222,"KW-1W","QB"
"422",2019-01-28,0.696455487743056,"KW-1W","QB"
"423",2019-01-29,0.692491326243056,"KW-1W","QB"
"424",2019-01-30,0.689517142909722,"KW-1W","QB"
"425",2019-01-31,0.695071961388889,"KW-1W","QB"
"426",2019-02-01,0.689620708222223,"KW-1W","QB"
"427",2019-02-02,0.685392056847222,"KW-1W","QB"
"428",2019-02-03,0.683653752909722,"KW-1W","QB"
"429",2019-02-04,0.681365225055556,"KW-1W","QB"
"430",2019-02-05,0.682017420972223,"KW-1W","QB"
"431",2019-02-06,0.682400347076389,"KW-1W","QB"
"432",2019-02-07,0.680014096055556,"KW-1W","QB"
"433",2019-02-08,0.679226468576389,"KW-1W","QB"
"434",2019-02-09,0.676047810138889,"KW-1W","QB"
"435",2019-02-10,0.672261568534723,"KW-1W","QB"
"436",2019-02-11,0.668600667513889,"KW-1W","QB"
"437",2019-02-12,0.673203747326389,"KW-1W","QB"
"438",2019-02-13,0.695139942722222,"KW-1W","QB"
"439",2019-02-14,0.721239994784722,"KW-1W","QB"
"440",2019-02-15,0.716893969388889,"KW-1W","QB"
"441",2019-02-16,0.708725056201389,"KW-1W","QB"
"442",2019-02-17,0.702495204326389,"KW-1W","QB"
"443",2019-02-18,0.697099717097222,"KW-1W","QB"
"444",2019-02-19,0.707914060138889,"KW-1W","QB"
"445",2019-02-20,0.709635899847222,"KW-1W","QB"
"446",2019-02-21,0.704221292868056,"KW-1W","QB"
"447",2019-02-22,0.709464884305556,"KW-1W","QB"
"448",2019-02-23,0.706044042368056,"KW-1W","QB"
"449",2019-02-24,0.700269877868056,"KW-1W","QB"
"450",2019-02-25,0.715655434472222,"KW-1W","QB"
"451",2019-02-26,0.724250824305556,"KW-1W","QB"
"452",2019-02-27,0.714801950076389,"KW-1W","QB"
"453",2019-02-28,0.707570435743056,"KW-1W","QB"
"454",2019-03-01,0.703509613284723,"KW-1W","QB"
"455",2019-03-02,0.701715012305556,"KW-1W","QB"
"456",2019-03-03,0.716829705784723,"KW-1W","QB"
"457",2019-03-04,0.716710738451389,"KW-1W","QB"
"458",2019-03-05,0.738710135243056,"KW-1W","QB"
"459",2019-03-06,0.729990998138889,"KW-1W","QB"
"460",2019-03-07,0.719847439659722,"KW-1W","QB"
"461",2019-03-08,0.711862288513889,"KW-1W","QB"
"462",2019-03-09,0.706737664409723,"KW-1W","QB"
"463",2019-03-10,0.705637216576389,"KW-1W","QB"
"464",2019-03-11,0.715390413493056,"KW-1W","QB"
"465",2019-03-12,0.719101769409722,"KW-1W","QB"
"466",2019-03-13,0.711974351493056,"KW-1W","QB"
"467",2019-03-14,0.705491162930556,"KW-1W","QB"
"468",2019-03-15,0.700688919055556,"KW-1W","QB"
"469",2019-03-16,0.695480380493056,"KW-1W","QB"
"470",2019-03-17,0.690687696493056,"KW-1W","QB"
"471",2019-03-18,0.686047970493056,"KW-1W","QB"
"472",2019-03-19,0.682298906180556,"KW-1W","QB"
"473",2019-03-20,0.679800061076389,"KW-1W","QB"
"474",2019-03-21,0.676061618847223,"KW-1W","QB"
"475",2019-03-22,0.689089604055556,"KW-1W","QB"
"476",2019-03-23,0.733954097430556,"KW-1W","QB"
"477",2019-03-24,0.726615831159723,"KW-1W","QB"
"478",2019-03-25,0.713791789951389,"KW-1W","QB"
"479",2019-03-26,0.704678573555556,"KW-1W","QB"
"480",2019-03-27,0.698711618243056,"KW-1W","QB"
"481",2019-03-28,0.691925169201389,"KW-1W","QB"
